3,0,0,0,0,0,0,0,0,0
0,0,19,0,0,0,0,0,0,0
0,0,0,0,0,0,36,0,0,39
0,14,21,0,0,36,0,40,0,0
0,0,0,0,0,0,40,0,43,0
0,0,0,0,0,0,0,43,0,0
0,0,0,0,0,39,0,0,0,0
Waga: 217

0,0,0,0,4,0,0,0,0,0
0,0,0,11,0,0,0,0,16,0
0,0,0,0,19,0,21,0,0,0
0,11,0,0,0,0,0,0,0,30
4,0,19,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,38,0
0,0,21,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,44
0,16,0,0,34,38,0,0,0,0
0,0,0,30,0,0,0,44,0,0
Waga: 217

0,0,2,0,0,0,0,0,8,0
0,0,0,0,12,0,0,0,0,0
2,0,0,0,0,20,0,0,0,0
0,0,0,0,25,0,0,0,0,0
0,12,0,25,0,0,0,0,34,35
0,0,20,0,0,0,0,0,0,0
0,0,0,0,0,0,0,40,0,42
0,0,0,0,0,0,40,0,0,0
8,0,0,0,34,0,0,0,0,0
0,0,0,0,35,0,42,0,0,0
Waga: 218

0,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,14,0,16,0
0,0,0,0,0,0,0,22,0,24
0,0,0,0,0,0,0,0,0,30
4,0,0,0,0,0,32,0,0,0
0,0,0,0,0,0,36,0,0,0
0,14,0,0,32,36,0,0,0,42
0,0,22,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0
0,0,24,30,0,0,42,0,0,0
Waga: 220

0,0,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,15,0,0
0,0,0,0,0,0,21,0,23,0
0,0,0,0,25,26,0,0,0,0
4,0,0,25,0,0,0,0,34,35
0,0,0,26,0,0,0,37,0,0
0,0,21,0,0,0,0,0,0,0
0,15,0,0,0,37,0,0,0,0
0,0,23,0,34,0,0,0,0,0
0,0,0,0,35,0,0,0,0,0
Waga: 220

0,0,0,0,4,0,0,7,0,0
0,0,0,0,0,0,14,0,0,0
0,0,0,0,0,0,21,22,0,0
0,0,0,0,0,0,0,28,0,0
4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,37,0,0
0,14,21,0,0,0,0,0,0,0
7,0,22,28,0,37,0,0,43,44
0,0,0,0,0,0,0,43,0,0
0,0,0,0,0,0,0,44,0,0
Waga: 220

0,0,0,3,0,0,0,7,0,0
0,0,0,0,12,0,0,15,0,0
0,0,0,0,0,0,21,0,0,0
3,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,39
0,0,21,0,0,0,0,40,41,42
7,15,0,0,0,0,40,0,0,0
0,0,0,0,0,0,41,0,0,0
0,0,0,0,0,39,42,0,0,0
Waga: 220

0,1,2,0,4,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0
0,0,0,0,25,0,0,0,0,0
4,0,0,25,0,0,32,33,0,0
0,0,0,0,0,0,0,0,38,0
0,0,0,0,32,0,0,0,41,0
0,0,0,0,33,0,0,0,0,0
0,0,0,0,0,38,41,0,0,45
0,0,0,0,0,0,0,0,45,0
Waga: 221

0,1,0,0,0,0,0,7,0,0
1,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,22,0,0
0,0,0,0,0,0,0,28,0,0
0,0,0,0,0,0,0,0,34,35
0,0,0,0,0,0,0,37,0,0
0,0,0,0,0,0,0,40,0,0
7,0,22,28,0,37,40,0,0,0
0,0,0,0,34,0,0,0,0,0
0,17,0,0,35,0,0,0,0,0
Waga: 221

0,1,0,0,0,0,6,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,0,18,0,0,0,0,0,0
0,0,18,0,0,26,0,28,29,0
0,0,0,0,0,0,32,0,0,0
0,0,0,26,0,0,36,0,0,0
6,0,0,0,32,36,0,0,0,0
0,0,0,28,0,0,0,0,0,0
0,0,0,29,0,0,0,0,0,45
0,0,0,0,0,0,0,0,45,0
Waga: 221

0,0,0,0,0,0,0,7,8,0
0,0,0,0,0,0,14,0,0,0
0,0,0,0,19,0,0,0,0,0
0,0,0,0,0,26,0,0,29,0
0,0,19,0,0,0,0,0,34,0
0,0,0,26,0,0,0,0,0,0
0,14,0,0,0,0,0,0,41,0
7,0,0,0,0,0,0,0,0,0
8,0,0,29,34,0,41,0,0,45
0,0,0,0,0,0,0,0,45,0
Waga: 223

0,1,0,0,0,5,0,0,0,9
1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,26,0,0,0,0
0,0,0,0,0,0,0,0,0,35
5,0,0,26,0,0,0,0,38,0
0,0,0,0,0,0,0,0,0,42
0,0,0,0,0,0,0,0,0,44
0,0,23,0,0,38,0,0,0,0
9,0,0,0,35,0,42,44,0,0
Waga: 223

0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,21,0,0,24
